,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
4797,0.0137089,-2.40166,4399.84,-3875.5,54.7248,848.837,0.0547244,3.76466,-0.00379472,-0.274535
4798,0.0134501,-2.35057,4399.84,-3875.5,53.9305,850.767,0.0558284,3.85518,-0.00216275,-0.18401
4799,0.0137903,-2.39826,4399.83,-3875.5,53.7048,853.727,0.0550725,3.74946,-0.00408276,-0.289734
4800,0.013577,-2.33686,4399.84,-3875.5,54.0731,849.588,0.0549609,3.86756,-0.00230453,-0.171631
4801,0.0136423,-2.42398,4399.84,-3875.5,54.4904,850.686,0.0551335,3.7339,-0.00427743,-0.305289
4802,0.0133394,-2.41715,4399.85,-3875.5,53.0705,856.434,0.055731,3.7537,-0.00363449,-0.285491
4803,0.0130715,-2.40198,4399.85,-3875.5,52.8659,856.923,0.0549622,3.75948,-0.00361132,-0.279713
4804,0.0137962,-2.3803,4399.83,-3875.5,54.9104,846.947,0.0541051,3.81405,-0.00302767,-0.225142
4805,0.0134361,-2.34456,4399.84,-3875.5,53.5389,852.234,0.0556765,3.87001,-0.00246912,-0.169178
4806,0.0132422,-2.39721,4399.85,-3875.5,52.8217,857.018,0.0555687,3.78648,-0.0036552,-0.252712
4807,0.0137436,-2.36597,4399.84,-3875.5,55.3559,845.197,0.054437,3.81964,-0.00303568,-0.219554
4808,0.0134356,-2.38131,4399.84,-3875.5,53.8003,852.064,0.0552035,3.81416,-0.002688,-0.225032
4809,0.0134867,-2.35757,4399.84,-3875.5,53.4804,852.306,0.0552778,3.85656,-0.00203964,-0.182631
4810,0.0132343,-2.36016,4399.85,-3875.5,53.2975,853.082,0.0555505,3.85714,-0.00203298,-0.182046
4811,0.0136166,-2.35379,4399.84,-3875.5,54.5887,848.001,0.0548186,3.83584,-0.00266046,-0.203349
4812,0.0133713,-2.37603,4399.84,-3875.5,53.3629,853.9,0.0555104,3.81462,-0.00283782,-0.224568
4813,0.0137889,-2.40438,4399.83,-3875.5,55.0625,847.913,0.0549293,3.7526,-0.00383443,-0.286589
4814,0.0137907,-2.4121,4399.83,-3875.5,55.1635,846.803,0.0540821,3.74832,-0.00385595,-0.290872
4815,0.0137703,-2.40424,4399.83,-3875.5,54.6302,849.278,0.0545984,3.75818,-0.00384397,-0.281014
4816,0.0133722,-2.35928,4399.85,-3875.5,53.4881,852.556,0.0555768,3.85835,-0.0022136,-0.180844
4817,0.013788,-2.35539,4399.83,-3875.5,54.6737,847.523,0.054768,3.84939,-0.00272025,-0.189805
4818,0.0138656,-2.38501,4399.83,-3875.5,54.808,848.125,0.0546379,3.79381,-0.00305945,-0.245376
4819,0.0133042,-2.37655,4399.85,-3875.5,53.3426,853.981,0.0556176,3.81379,-0.00307983,-0.2254
4820,0.0133861,-2.40013,4399.84,-3875.5,53.7263,853.191,0.0554121,3.78144,-0.00313097,-0.257746
4821,0.0133861,-2.36922,4399.84,-3875.5,53.2845,853.748,0.0553513,3.8249,-0.00285795,-0.214286
4822,0.0134054,-2.34517,4399.85,-3875.5,53.5976,851.719,0.0550662,3.86401,-0.00249855,-0.17518
4823,0.0136523,-2.36945,4399.84,-3875.5,54.5744,848.653,0.0547703,3.81914,-0.00262164,-0.220046
4824,0.0134759,-2.39973,4399.84,-3875.5,54.5621,849.257,0.0546639,3.77121,-0.00394578,-0.267977
4825,0.0135733,-2.35923,4399.84,-3875.5,54.2628,849.549,0.0550487,3.83284,-0.002683,-0.206346
4826,0.0136712,-2.40812,4399.84,-3875.5,54.3765,850.345,0.0549918,3.77128,-0.00297051,-0.267907
4827,0.0138599,-2.37696,4399.83,-3875.5,55.1554,846.599,0.0545421,3.80004,-0.0034171,-0.239154
4828,0.013411,-2.39291,4399.84,-3875.5,53.465,854.06,0.0550559,3.77482,-0.00334052,-0.264369
4829,0.0137168,-2.36719,4399.84,-3875.5,55.0902,846.416,0.0542722,3.80746,-0.00337292,-0.231731
4830,0.0134911,-2.3991,4399.84,-3875.5,54.1995,850.813,0.0545946,3.76129,-0.00358437,-0.277904
4831,0.0132578,-2.36581,4399.85,-3875.5,53.1406,854.391,0.0556678,3.83174,-0.0026249,-0.207446
4832,0.0136886,-2.42011,4399.84,-3875.5,54.2591,851.752,0.0550839,3.729,-0.00382464,-0.310189
4833,0.0133038,-2.41267,4399.85,-3875.5,53.0946,856.464,0.0556862,3.75099,-0.00362476,-0.2882
4834,0.013904,-2.3977,4399.83,-3875.5,55.6346,844.717,0.0542857,3.77561,-0.0033415,-0.26358
4835,0.0139263,-2.36493,4399.83,-3875.5,55.1321,845.588,0.0545634,3.83547,-0.00244597,-0.20372
4836,0.0132606,-2.36801,4399.85,-3875.5,52.6186,856.693,0.0558747,3.83327,-0.00255083,-0.20592
