,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id
102,102,4555,0.0160025047763044,0.585196585540312,-5100.002899325968,4399.774732171766,780.2310235243383,0.0469038937147839,0.7251881239594673,0.0038184588402426,0.2763891734466397,81.85184743424432,0.5742572946815703,3408.2272667926286,13
103,103,4586,0.0163022313676727,0.5432246126007626,-5100.015649807924,4399.768172166342,774.8504187886813,0.0463980068436579,0.7554614743729149,0.0044486161545271,0.3066625238600873,83.59763679005567,0.5814492616625836,3191.584141387391,13
104,104,4601,0.0159950842229584,0.6393762682836122,-5100.423941063071,4399.778319704044,775.2225850627723,0.045612879254858,0.7776138557999881,0.0049151550427635,0.3288149052871605,82.8461933676408,0.6019714415125884,3535.40484784021,13
105,105,4687,0.0159317214273359,0.5837941386957631,-5100.35050210682,4399.779058250717,772.8346774953744,0.0455858202327006,0.7795713497862422,0.0052590806763854,0.3307723992734146,83.68693940016911,0.5984587650824044,3562.401778944438,13
106,106,4710,0.0158681672919948,0.5732253653305709,-5099.542713850382,4399.776680071588,777.2007467627265,0.0464491699304761,0.7488625069461213,0.0041631778141591,0.3000635564332937,82.6226913578667,0.5822038914183943,3476.5283514854123,13
107,107,4715,0.0160147081111375,0.5684867282143442,-5100.09801492451,4399.780232005693,778.1474210812318,0.0462265671112383,0.7149545926866694,0.003804188189514,0.2661556421738418,82.54090709409824,0.5692830114595006,3605.900063105686,13
108,108,4743,0.015365787312425,0.598312180157969,-5099.9385555888175,4399.795439459807,787.269344971365,0.04559100336609,0.6701260737619611,0.0034659967674722,0.2213271232491335,81.56426432056276,0.6042378569578302,4242.975445952564,13
109,109,4772,0.0161491130562429,0.5665358145717325,-5099.829374007524,4399.772745118515,777.7750752382299,0.0462981827790968,0.72251326307248,0.0038686238624203,0.2737143125596524,82.74386916171252,0.5709296498182277,3340.506695054828,13
110,110,4799,0.0156911577842726,0.5648784017580193,-5099.815180541425,4399.785496709471,777.33460338951,0.0459225945777603,0.7009690180632255,0.0038078201563876,0.2521700675503979,82.75928902401414,0.5639769694502409,3810.370100700983,13
111,111,4849,0.0149451681622705,0.5549938716370213,-5100.280867126985,4399.807600695526,777.473631985764,0.0463450303200566,0.7319167586946899,0.0041914939855434,0.2831178081818623,82.36718867725966,0.5725582842846155,4871.259610934773,13
112,112,4882,0.0162016901946967,0.5843938488383119,-5100.208819732395,4399.771389783752,775.2797237753894,0.045965362174185,0.7605655654590222,0.0046987311417335,0.3117666149461946,83.1271241363622,0.5881069159990187,3295.382033250235,13
113,113,4894,0.0158668475989848,0.5648329902290905,-5100.331382113947,4399.783482806623,777.507522311245,0.0463537169551199,0.700852494177288,0.0033996776572448,0.2520535436644604,82.800505268755,0.5650254409197648,3730.294757249824,13
