,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id,Unnamed: 0.1.1
313,101,3691,0.0082413798831023,5.859307263058823,-5100.203639866439,4399.943503688292,917.2151282338804,0.0651750844958184,5.854175871593239,0.0003432956739265,0.0197895149264804,44.53426533314869,5.860058800398432,68074.54557835626,71,
314,102,3714,0.0080733247098142,5.8206843014349054,-5100.281202223668,4399.943105525889,929.1456984072504,0.0665015763444321,5.834375706278423,0.0001693009103546,-1.0650388335697867e-05,42.24879541725116,5.834080782480671,67074.70369538896,71,
315,103,3744,0.0077616142313711,5.868091841715334,-5100.018661505235,4399.949024361437,931.221705328948,0.0669643417693536,5.853742128647921,0.0006120752706889,0.0193557719811625,41.65602725261079,5.870873313583821,84353.10496787589,71,
316,104,3755,0.0081467861575628,5.833401403709499,-5100.323783621701,4399.942437306766,928.0002617196258,0.0662588713259325,5.836577724990776,5.434084693719195e-05,0.0021913683240173,42.59890869782252,5.836448186828884,65457.36332090568,71,
317,105,3844,0.0079650705524056,5.865672043045835,-5099.91916189867,4399.946788357237,924.9091480576484,0.0659335991876387,5.835815910120656,0.0005924264420886,0.0014295534538977,42.973950035468725,5.839832987349285,77132.69675182507,71,
318,106,3897,0.0080258335311994,5.809967990802266,-5100.499966210246,4399.944218972805,923.315500755976,0.0657818931731056,5.86399110161568,0.0001495353364536,0.0296047449489211,43.48486790443416,5.884158522200524,69902.50622418466,71,
319,107,3913,0.0086725380696787,5.8948940945073005,-5100.104214033518,4399.936721322519,924.8753530352428,0.0659440202779619,5.857200237905369,0.0003046802988012,0.0228138812386102,43.19803975413866,5.873288931083212,53686.12423596995,71,
320,108,3955,0.0080814111291173,5.8121581663410415,-5099.861830027081,4399.941686523953,928.8023788455308,0.0660953189239949,5.810077857311415,1.886620940130317e-05,-0.0243084993553432,42.15976000235051,5.794947927216979,63707.379471065,71,
321,109,3989,0.0083175991996603,5.775880353064642,-5100.115953090539,4399.940960409312,923.3586626608508,0.0656119184099853,5.803975276928905,-0.0004648865687162,-0.0304110797378536,43.43737955826605,5.790092376925159,62079.23517189363,71,
322,110,3997,0.008256337621649,5.814823541454623,-5100.434437960134,4399.941057618224,926.4420909785084,0.0661262791519116,5.853827649912205,0.0004493100708472,0.0194412932454461,42.96578557880827,5.860161474010914,62293.65125544671,71,
323,111,4047,0.0083127722488813,5.873543135828546,-5099.692869140036,4399.937533950722,931.5690945851424,0.0673894855011587,5.855291019285307,-8.069240551460572e-05,0.0209046626185482,42.06726718994153,5.872873621884279,55161.02875163866,71,
324,112,4062,0.0083760378192167,5.8559760871859,-5099.7314585771,4399.942659650616,921.355394217968,0.065805555406515,5.840483951829768,0.000137716600384,0.0060975951630091,43.86539843053094,5.844085431631799,65989.1227988394,71,
325,113,4068,0.0084739037135714,5.818038803817291,-5100.324764037471,4399.93782626084,923.1097216251036,0.0658876094280704,5.836213761308547,-4.4373141996207134e-05,0.001827404641788,43.57988859834879,5.83452721981165,55706.05966870637,71,
326,114,4120,0.0080393186722495,5.831323823879603,-5100.106349292332,4399.94350152293,932.8921285930884,0.0674435538457689,5.825392085863559,-0.0002108412137815,-0.0089942708031998,41.49883959718583,5.824388848229224,68060.90152603248,71,
327,115,4174,0.0085403769391147,5.8086462836504165,-5099.704480337359,4399.933342425397,930.6076342876394,0.0665575335308368,5.807877716519434,-0.0001359912657746,-0.0265086401473242,42.31030884719842,5.79066557529311,48132.23327861034,71,
328,116,4181,0.008311351896822,5.768449492259417,-5099.522845035424,4399.943394581381,924.411143326074,0.0660739471458201,5.830810733571867,5.4002610014865175e-05,-0.0035756230948917,43.25491894077001,5.812683205661102,67792.49143649465,71,
329,117,4193,0.0077212063245666,5.792758586025128,-5099.6631536788045,4399.950889091018,928.7550755104844,0.0663755399489727,5.844814407798781,-0.0001972416912632,0.0104280511320222,42.11146623627604,5.839160964655008,91158.94113081253,71,
330,118,4224,0.0079848793981868,5.798704741339627,-5100.15554228809,4399.944532086252,930.8747491192568,0.0669102476709652,5.814318852100866,-0.0007549576086818,-0.0200675045658922,41.89083180405741,5.800637378881926,70729.15976382249,71,
331,119,4231,0.0082858185283718,5.857993476232618,-5099.514287122722,4277.22789004197,937.5196615102844,0.0668148143287826,5.847517424521684,0.0003108190712255,0.0131310678549256,42.5297537540884,5.85596450439879,66510.7496525332,71,
332,120,4285,0.0083822657434212,5.771254163013216,-5099.755627797022,4399.938474575676,924.3201929269694,0.0659517367096439,5.806126494862908,-0.0002204921747512,-0.0282598618038507,43.23464046834182,5.789260694612387,56943.30703805275,71,
333,121,4301,0.0085732263935132,5.837361972584773,-5099.703778827988,4399.933567848645,916.8051450956352,0.0649735930296854,5.841814513736112,0.0002056888191374,0.007428157069353,44.73364068130975,5.843551533721267,48476.03241535024,71,
334,122,4319,0.0081920449733673,5.785984695913397,-5100.001374479662,4399.939650584405,927.5023259065312,0.0663613948323966,5.823641463650198,-2.910519308711048e-05,-0.010744893016561,42.52331938583119,5.811309494008411,59292.37170753622,71,
335,123,4355,0.0084274624482044,5.853337404850022,-5100.410301496393,4399.937700736128,922.0660577983076,0.0658032536967025,5.822921246011925,-1.2331464446979076e-05,-0.011465110654834,43.73402490163025,5.818873698435441,55471.051373426126,71,
336,124,4431,0.0082605203491449,5.798717288814092,-5100.294400867782,4399.940395736992,919.7197025454674,0.0653423732489615,5.828995862587917,-4.991738700383798e-05,-0.005390494078842,43.98507673434404,5.818886653388961,60854.80889298534,71,
337,125,4434,0.0083252595712688,5.883198362593889,-5099.831955626661,4399.940922167722,919.6216649514284,0.0657352156371039,5.850596645890925,-0.000130847073957,0.0162102892241664,44.08109136882221,5.866465299829599,61995.180498703136,71,
338,126,4454,0.0085372061363354,5.846311690736684,-5099.947987617056,4399.938011015123,914.7184049223432,0.0640314558063766,5.846184623564524,0.0008723675462893,0.0117982668977649,45.03616317811121,5.845600279414888,56054.61243930901,71,
339,127,4457,0.0079427647730253,5.869263834964278,-5099.787988966074,4399.942585903403,934.5202824073882,0.0674320563523494,5.836405580343815,0.0002058988544981,0.0020192236770562,41.2313209011966,5.843564538817851,74028.84632037267,71,
340,128,4478,0.008485004221787,5.920283375879508,-5100.204424607347,4399.941240558861,921.385850407426,0.0652558800609559,5.858215388748032,0.0001919086140775,0.0238290320812737,43.855775721900045,5.878720142823194,62700.115483320704,71,
341,129,4556,0.0084404333202662,5.87335876885536,-5100.000676140908,4373.976491570671,918.6325801500813,0.0652830794666754,5.852913553811658,-7.600549463497697e-05,0.0185271971448992,44.63885481977762,5.862620294729588,56903.6289104224,71,
342,130,4676,0.0077611038888822,5.848535546865987,-5100.115441136315,4399.948873526449,932.3841200520292,0.067386899200894,5.824498911471306,-0.0004584437870351,-0.0098874451954529,41.40739056157775,5.824940736181965,83835.48903658237,71,
343,131,4685,0.0082242086682899,5.872433094532925,-5099.631491906918,4399.941467760124,925.8855876159896,0.0656919741403608,5.846286805832537,-0.0001318482398574,0.0119004491657781,43.01017141614091,5.858819748534705,63210.34170110485,71,
