,hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
3237,13,0.020748,0.60018,4399.63,-3875.39,85.4498,765.509,0.0428493,0.745576,0.00463514
3238,13,0.0203282,0.577802,4399.64,-3875.39,83.4395,769.435,0.0421865,0.711807,0.00428393
3239,13,0.0209265,0.585876,4399.62,-3875.55,85.6783,767.855,0.0423891,0.699506,0.00349643
3240,13,0.0206837,0.601065,4395.38,-3875.52,84.8761,766.297,0.0420832,0.733708,0.00428723
3241,13,0.0204337,0.608783,4399.64,-3875.39,84.3467,765.435,0.0421739,0.756032,0.00439949
3242,13,0.0204586,0.603644,4399.64,-3875.59,84.8289,765.332,0.0420252,0.745631,0.00387623
3243,13,0.0203926,0.606531,4399.64,-3875.38,83.9269,765.696,0.042341,0.765073,0.00458535
3244,13,0.0206975,0.581472,4399.63,-3875.57,85.4482,767.785,0.0420818,0.698549,0.00337468
3245,13,0.0204717,0.568726,4399.64,-3875.41,84.3707,771.9,0.0424665,0.680026,0.00319941
3246,13,0.0206433,0.591526,4399.63,-3875.43,85.2302,766.602,0.0417992,0.720008,0.0037381
3247,13,0.0203653,0.608828,4399.64,-3875.38,84.0625,765.286,0.0426003,0.76916,0.0047628
3248,13,0.0203443,0.590547,4399.64,-3875.57,84.0427,767.761,0.0421668,0.726831,0.00434249
3249,13,0.0208282,0.595137,4399.62,-3875.54,85.615,765.962,0.0423859,0.724924,0.0038159
3250,13,0.0203614,0.577273,4399.64,-3875.49,83.6142,770.245,0.0427281,0.700667,0.00339749
3251,13,0.0205482,0.578009,4399.63,-3875.4,84.7972,768.886,0.0423483,0.696668,0.00387512
3252,13,0.0204192,0.572303,4399.64,-3875.46,84.2394,770.058,0.0427264,0.688847,0.00346174
3253,13,0.0201938,0.594044,4399.65,-3875.59,83.2414,768.722,0.0425753,0.7325,0.00407114
3254,13,0.0203257,0.581125,4399.64,-3875.62,83.2952,770.453,0.0429611,0.707575,0.00364843
3255,13,0.0206771,0.566181,4399.63,-3875.61,85.1578,769.02,0.042504,0.686333,0.0033035
3256,13,0.0202997,0.583904,4399.64,-3875.57,84.1632,768.892,0.0426974,0.712509,0.00376874
3257,13,0.0203316,0.593676,4399.64,-3875.57,84.0352,769.287,0.0426315,0.708019,0.00374403
3258,13,0.0202576,0.598104,4399.65,-3875.39,83.6558,767.622,0.042445,0.739762,0.00421466
3259,13,0.0205239,0.583478,4399.64,-3875.54,84.4221,769.294,0.0428587,0.699931,0.00385298
3260,13,0.0203645,0.603041,4399.64,-3875.39,83.631,766.579,0.0424328,0.754878,0.00474505
3261,13,0.020311,0.565484,4399.64,-3875.59,83.5214,771.101,0.0429364,0.688172,0.00368129
3262,13,0.0204836,0.569386,4399.64,-3875.52,84.3096,770.172,0.0427106,0.684903,0.00329048
3263,13,0.0203672,0.581197,4399.64,-3875.42,83.5983,769.649,0.0424758,0.706401,0.00387999
3264,13,0.0206067,0.566159,4399.63,-3875.63,84.9581,768.729,0.0423093,0.693814,0.00338487
3265,13,0.0203838,0.59358,4399.64,-3875.42,84.0185,768.781,0.0429291,0.71863,0.00408088
3266,13,0.0202265,0.591374,4399.65,-3875.55,83.6589,768.358,0.0424564,0.725905,0.00387155
3267,13,0.0202881,0.597708,4399.64,-3875.58,84.2208,765.156,0.0421744,0.765217,0.0046717
3268,13,0.0205839,0.589303,4399.63,-3875.58,84.7907,766.412,0.0421231,0.732648,0.00382913
3269,13,0.0206762,0.576163,4399.63,-3875.41,85.4716,768.529,0.0424084,0.690061,0.00338987
3270,13,0.0206022,0.576249,4399.63,-3875.57,85.5674,766.403,0.0420124,0.719257,0.00441042
3271,13,0.0205366,0.599143,4399.63,-3875.54,84.571,765.323,0.0422392,0.753995,0.00476013
3272,13,0.0202681,0.581429,4399.64,-3875.56,83.2898,769.519,0.0427919,0.720196,0.00373882
3273,13,0.0205059,0.575134,4399.63,-3875.55,84.7355,768.578,0.0422468,0.700947,0.00330017
3274,13,0.0205508,0.588339,4399.63,-3875.58,84.4062,767.971,0.042303,0.717555,0.00389465
3275,13,0.0207281,0.588427,4399.63,-3875.38,85.3383,766.526,0.0419832,0.720382,0.00370308
3276,13,0.0201973,0.599462,4399.65,-3875.53,83.7567,766.655,0.0423762,0.750367,0.00412837
3277,13,0.0206133,0.574012,4399.63,-3875.6,84.9056,769.273,0.0425012,0.689497,0.00394909
3278,13,0.0201253,0.583157,4399.65,-3875.39,83.1631,769.839,0.0428317,0.716083,0.00376706
3279,13,0.0206003,0.599939,4399.63,-3875.45,85.0397,765.864,0.0424213,0.739571,0.00415096
3280,13,0.0205309,0.573577,4399.63,-3875.52,85.1647,768.99,0.0422582,0.682521,0.00365408
3281,13,0.0206634,0.591123,4399.63,-3875.37,85.1527,767.248,0.0423585,0.717365,0.00392354
3282,13,0.0207996,0.597881,4399.62,-3875.48,85.558,765.635,0.0423567,0.734395,0.00434574
3283,13,0.0204367,0.577308,4399.64,-3875.62,84.1446,769.082,0.0424566,0.703222,0.00323085
3284,13,0.020811,0.601217,4399.63,-3875.54,85.6783,764.815,0.041871,0.738152,0.00401267
3285,13,0.0202123,0.583899,4399.65,-3875.51,83.5077,769.299,0.0426176,0.72028,0.00366213
3286,13,0.0208645,0.601582,4399.62,-3875.55,85.5795,782.83,0.042659,0.666784,0.00281679
3287,13,0.0202562,0.592432,4399.64,-3875.55,84.6114,766.235,0.0423556,0.740481,0.00413377
3288,13,0.0206233,0.583484,4399.63,-3875.37,84.8438,768.091,0.0426095,0.711086,0.00381501
3289,13,0.0204641,0.603904,4399.63,-3875.49,83.9568,766.225,0.0422214,0.75147,0.00430223
3290,13,0.0204877,0.566492,4399.64,-3875.59,84.5963,776.561,0.0425318,0.647592,0.00275954
3291,13,0.0207431,0.583791,4399.63,-3875.55,85.4776,767.542,0.0423144,0.705187,0.00353489
3292,13,0.0206162,0.598051,4399.63,-3875.38,85.3286,765.723,0.0421124,0.733012,0.00386304
3293,13,0.0207424,0.591203,4399.62,-3875.45,85.6406,765.963,0.041599,0.719092,0.00385661
3294,13,0.0204808,0.605426,4399.64,-3875.39,84.2484,765.708,0.042024,0.751325,0.00423293
3295,13,0.0204637,0.568393,4399.64,-3875.43,84.3163,770.097,0.0425653,0.683202,0.00313295
3296,13,0.0205958,0.571068,4399.63,-3875.49,84.9161,769.211,0.0424198,0.686042,0.00361902
3297,13,0.0203196,0.567807,4399.64,-3875.5,83.9186,770.449,0.0428183,0.688263,0.00395669
3298,13,0.0206033,0.582855,4399.63,-3875.41,85.175,767.94,0.0423296,0.704987,0.00408937
3299,13,0.0205141,0.58162,4399.63,-3875.43,84.2736,768.696,0.0426392,0.713381,0.0041276
3300,13,0.0201565,0.592419,4399.65,-3875.51,85.3462,764.757,0.0415971,0.741218,0.00439695
3301,13,0.0202429,0.569552,4399.64,-3875.49,83.8746,769.934,0.0423288,0.695,0.0037467
3302,13,0.0201391,0.605989,4399.65,-3875.63,83.8338,767.054,0.0428985,0.750319,0.00412461
3303,13,0.0207398,0.572676,4399.62,-3875.47,85.4714,768.336,0.0421492,0.687256,0.00326802
3304,13,0.0204599,0.579927,4399.64,-3875.48,85.1668,768.157,0.0425194,0.704168,0.0035801
3305,13,0.0206023,0.56906,4399.63,-3875.61,84.7021,769.741,0.0425167,0.68029,0.0031135
3306,13,0.0204142,0.573264,4399.64,-3875.45,84.3468,769.74,0.0425796,0.693325,0.00375523
3307,13,0.0205567,0.594256,4399.63,-3875.52,84.5311,766.808,0.0422631,0.732214,0.00432987
3308,13,0.0206851,0.578274,4399.63,-3875.58,85.544,767.951,0.0418293,0.692815,0.00345129
3309,13,0.0201549,0.596592,4399.65,-3875.58,83.3328,767.586,0.0430179,0.750578,0.00471725
3310,13,0.0205586,0.573555,4399.63,-3875.51,84.57,769.667,0.042669,0.687723,0.00377108
3311,13,0.0201065,0.578626,4399.65,-3875.57,83.3672,770.519,0.0426001,0.698026,0.00355181
3312,13,0.0203762,0.573349,4399.64,-3875.43,84.4359,769.034,0.0423997,0.700127,0.00369999
3313,13,0.0204109,0.581173,4399.65,-3875.51,84.2874,769.258,0.0426881,0.703355,0.00356036
3314,13,0.0205396,0.608516,4399.64,-3875.45,84.7501,764.479,0.0419223,0.762064,0.00508986
3315,13,0.0207452,0.583629,4399.63,-3875.54,85.5831,765.95,0.0417115,0.723428,0.00402845
3316,13,0.0204372,0.568684,4399.64,-3875.37,83.9607,770.474,0.042627,0.686801,0.00338526
3317,13,0.0203122,0.571653,4399.64,-3875.47,83.8297,770.122,0.0423173,0.689063,0.00332463
3318,13,0.0204487,0.60091,4399.64,-3875.4,83.3066,767.513,0.0423211,0.748866,0.00459687
3319,13,0.020238,0.582956,4399.64,-3875.48,83.1469,770.771,0.0435257,0.71194,0.00351262
3320,13,0.0206706,0.599939,4399.63,-3875.43,85.1066,764.807,0.0416928,0.745782,0.00428261
3321,13,0.0203109,0.590486,4399.64,-3875.38,83.6897,768.634,0.042584,0.723752,0.00381759
3322,13,0.0205895,0.587257,4399.63,-3875.52,84.9396,767.22,0.0420957,0.718951,0.00390249
3323,13,0.0202988,0.569526,4399.64,-3875.46,84.0148,770.927,0.0428414,0.675182,0.00352828
3324,13,0.0203558,0.587838,4399.64,-3875.39,84.178,768.104,0.0421358,0.717534,0.00383486
3325,13,0.0202427,0.572614,4399.65,-3875.61,83.7391,770.841,0.0429011,0.68299,0.0034141
3326,13,0.0208288,0.589907,4399.62,-3875.51,85.8385,764.933,0.0416982,0.73213,0.00423447
3327,13,0.020663,0.58794,4399.63,-3875.53,85.3788,766.678,0.0421598,0.717777,0.00379862
3328,13,0.0204048,0.584162,4399.64,-3875.58,84.7053,767.786,0.0424616,0.716747,0.00426379
3329,13,0.0207263,0.573941,4399.63,-3875.45,85.1883,768.196,0.042107,0.697261,0.00352241
3330,13,0.0204646,0.574488,4399.64,-3875.47,84.5848,768.627,0.0423649,0.704859,0.00389106
3331,13,0.0202046,0.580454,4399.65,-3875.37,83.4321,770.454,0.0429701,0.703335,0.00342468
3332,13,0.0206047,0.591414,4399.63,-3875.41,85.0881,766.227,0.042033,0.729882,0.00408199
3333,13,0.0203802,0.598903,4399.64,-3875.43,83.9451,767.079,0.0424105,0.740971,0.00410528
3334,13,0.0208849,0.586841,4399.62,-3875.42,85.8146,766.209,0.0418451,0.717313,0.00399418
3335,13,0.0206191,0.579798,4399.63,-3875.42,85.2989,767.536,0.0420339,0.705507,0.00354306
3336,13,0.0205372,0.589768,4399.64,-3875.43,84.6907,767.906,0.0425204,0.715357,0.00371505
3337,13,0.0201992,0.604597,4399.65,-3875.59,83.5937,767.641,0.0424382,0.741307,0.00398835
3338,13,0.0201877,0.586321,4399.65,-3875.39,83.6082,768.916,0.0426855,0.7224,0.00387901
3339,13,0.0205786,0.583799,4399.64,-3875.57,85.0637,766.882,0.0420319,0.719461,0.00413761
3340,13,0.0208308,0.608771,4399.62,-3875.59,85.0919,764.014,0.0416759,0.757598,0.00392278
3341,13,0.0203253,0.600896,4399.64,-3875.44,83.4406,767.114,0.0420743,0.743834,0.0048494
3342,13,0.0207056,0.590266,4399.63,-3875.54,85.5747,766.122,0.0415749,0.717041,0.00371033
3343,13,0.0205984,0.591331,4399.63,-3875.59,84.9806,766.412,0.0429138,0.734782,0.00359951
3344,13,0.0204666,0.589632,4399.64,-3875.39,84.3565,767.93,0.0425507,0.721338,0.00390167
3345,13,0.0201845,0.585633,4399.65,-3875.48,83.5215,769.248,0.0425889,0.715593,0.00328186
3346,13,0.0203442,0.591168,4399.64,-3875.39,83.7639,768.392,0.0428043,0.729856,0.00412708
3347,13,0.0205284,0.584688,4399.64,-3875.39,84.7952,767.732,0.0414473,0.708202,0.00366841
3348,13,0.0204856,0.594762,4399.64,-3875.59,84.5247,767.092,0.0423451,0.729251,0.00398627
3349,13,0.0204823,0.59964,4399.64,-3875.42,84.8979,765.222,0.0418778,0.746053,0.00420508
3350,13,0.0202642,0.598817,4399.65,-3875.49,84.1259,766.714,0.0425358,0.744529,0.00432593
3351,13,0.0204366,0.585909,4399.64,-3875.55,84.3185,768.193,0.042698,0.719618,0.00395324
3352,13,0.020515,0.6069,4399.63,-3875.49,85.023,764.108,0.042131,0.765187,0.00456599
3353,13,0.0205159,0.577664,4399.63,-3875.49,84.6527,768.526,0.0422539,0.704507,0.00403009
3354,13,0.0207532,0.599702,4399.63,-3875.4,85.7439,764.383,0.0414075,0.737136,0.00408778
3355,13,0.0203868,0.590255,4399.64,-3875.6,84.5129,767.524,0.0425635,0.726497,0.00409326
3356,13,0.020538,0.598842,4399.63,-3875.38,84.5046,765.843,0.0421243,0.744578,0.00422491
3357,13,0.0206699,0.583176,4399.63,-3875.61,85.4863,767.606,0.0419691,0.699611,0.00261689
3358,13,0.020477,0.585308,4399.64,-3875.58,84.8926,767.605,0.0424795,0.71742,0.00369445
3359,13,0.0204015,0.577733,4399.64,-3875.48,84.075,770.029,0.0423979,0.689795,0.00314319
3360,13,0.0206709,0.587494,4399.63,-3875.43,85.0932,766.941,0.0421546,0.718881,0.00362531
3361,13,0.0202949,0.594391,4399.64,-3875.4,83.8306,767.14,0.0423684,0.741895,0.00451609
3362,13,0.0202727,0.586356,4399.64,-3875.44,84.2164,768.406,0.0424551,0.716156,0.00406164
3363,13,0.020471,0.593843,4399.64,-3875.56,84.4452,767.243,0.0421287,0.724605,0.003775
3364,13,0.020917,0.587976,4399.62,-3875.61,85.4806,766.683,0.0420313,0.715402,0.00363857
3365,13,0.0207619,0.595178,4399.63,-3875.54,85.1856,765.558,0.0423633,0.740105,0.0041425
3366,13,0.0201529,0.602783,4399.65,-3875.49,83.2703,767.965,0.043095,0.745552,0.00421423
3367,13,0.0205471,0.580002,4399.64,-3875.42,84.7243,768.219,0.0422979,0.708982,0.00386326
3368,13,0.0202602,0.578921,4399.65,-3875.4,83.8334,769.484,0.0426896,0.709199,0.00406485
3369,13,0.0206489,0.591715,4399.63,-3875.57,85.2663,767.735,0.0423549,0.706072,0.00350051
3370,13,0.0204493,0.606653,4399.64,-3875.46,84.6929,764.928,0.0423645,0.761199,0.00450434
3371,13,0.0206415,0.599916,4399.63,-3875.47,85.0103,765.568,0.0422692,0.741369,0.0041391
3372,13,0.0200796,0.578545,4399.65,-3875.55,83.1312,770.198,0.0425636,0.709646,0.0038043
3373,13,0.0206114,0.573258,4399.63,-3875.54,85.1097,768.824,0.0425363,0.691668,0.00363363
3374,13,0.0204494,0.594668,4399.64,-3875.59,84.0856,767.832,0.0426809,0.731745,0.00381238
3375,13,0.0203771,0.574057,4399.64,-3875.59,84.3567,770.445,0.0434777,0.678661,0.00344724
3376,13,0.0205304,0.605692,4399.63,-3875.58,84.6083,764.769,0.0417447,0.755303,0.00425967
3377,13,0.0207645,0.579425,4399.63,-3875.58,85.2361,767.702,0.0419258,0.703077,0.00402269
3378,13,0.0203428,0.582099,4399.64,-3875.57,83.8092,770.089,0.042753,0.700546,0.00364515
3379,13,0.0206216,0.605646,4399.63,-3875.51,84.7888,765.697,0.0420411,0.744029,0.00436493
3380,13,0.0204564,0.566904,4399.64,-3875.52,84.2469,770.507,0.0427663,0.672184,0.00342298
3381,13,0.0205162,0.621392,4399.63,-3875.46,84.3508,765.258,0.0425884,0.765141,0.00475651
3382,13,0.0205484,0.570358,4399.63,-3875.62,85.4729,767.787,0.0423678,0.702554,0.00381319
3383,13,0.0203061,0.589836,4399.65,-3875.49,83.9071,768.928,0.0426781,0.716329,0.00378935
3384,13,0.0203225,0.578459,4399.64,-3875.49,84.5428,768.735,0.0427342,0.705496,0.00314479
3385,13,0.0205679,0.572638,4399.63,-3875.54,84.0381,770.536,0.0427442,0.681988,0.00332079
3386,13,0.0202739,0.607025,4399.64,-3875.55,83.5985,774.776,0.0426797,0.764024,0.00463625
3387,13,0.0206059,0.604593,4399.63,-3875.42,84.8791,765.087,0.0421784,0.751162,0.00452169
3388,13,0.0204346,0.606695,4399.64,-3875.62,84.4068,765.455,0.0422689,0.754211,0.00486155
3389,13,0.0205557,0.591201,4399.64,-3875.6,85.0609,767.231,0.0425553,0.719405,0.00387415
3390,13,0.0201422,0.592975,4399.65,-3875.57,83.1751,768.048,0.0422942,0.738997,0.00436681
3391,13,0.0203147,0.583572,4399.64,-3875.43,83.5418,769.097,0.0427677,0.722356,0.00389242
3392,13,0.0202842,0.5639,4399.64,-3875.5,83.857,771.033,0.0430958,0.677339,0.00319448
3393,13,0.0205849,0.585377,4399.63,-3875.54,83.9918,767.647,0.0424235,0.731564,0.00409379
3394,13,0.0202225,0.60093,4399.65,-3875.63,83.6937,766.533,0.0422188,0.752005,0.00417191
3395,13,0.0205529,0.590644,4399.63,-3875.45,84.3501,767.843,0.0429938,0.727082,0.0042806
3396,13,0.020451,0.610771,4399.64,-3875.38,84.1122,765.747,0.0422196,0.755927,0.00457185
3397,13,0.0205792,0.598105,4399.63,-3875.45,84.3957,766.279,0.0422297,0.742752,0.00414793
3398,13,0.0204011,0.59205,4399.64,-3875.51,84.0773,768.241,0.0430941,0.728763,0.00438551
3399,13,0.0201542,0.604143,4399.65,-3875.44,83.4832,766.652,0.0425546,0.759219,0.00463842
3400,13,0.0200058,0.575778,4399.65,-3875.53,83.4631,769.982,0.0428528,0.709508,0.00424125
3401,13,0.0201844,0.590068,4399.64,-3875.4,83.1491,769.478,0.0427892,0.724038,0.00403101
3402,13,0.0201832,0.597719,4399.65,-3875.42,83.6122,767.746,0.0423941,0.734559,0.00398795
3403,13,0.0206453,0.598797,4399.63,-3875.56,85.5322,764.222,0.0418778,0.747889,0.00440023
3404,13,0.0204991,0.563711,4399.64,-3875.59,84.6753,769.707,0.0423584,0.682455,0.00341522
3405,13,0.0203919,0.583659,4399.64,-3875.4,84.1445,768.893,0.042673,0.709205,0.00414646
3406,13,0.0202093,0.581187,4399.65,-3875.61,83.7966,770.142,0.0427649,0.699014,0.00365101
3407,13,0.0202627,0.582173,4399.64,-3875.62,83.543,770.206,0.043018,0.704998,0.00313572
3408,13,0.0204995,0.588118,4399.64,-3875.41,84.6623,767.997,0.0425298,0.715233,0.003618
3409,13,0.0204321,0.587423,4399.64,-3875.46,83.9418,769.026,0.0426252,0.712707,0.0036897
3410,13,0.0200585,0.623905,4399.65,-3875.58,84.2256,765.108,0.0420328,0.765527,0.00447478
3411,13,0.0204654,0.581297,4399.64,-3875.47,84.6583,768.726,0.0424949,0.704049,0.00380066
3412,13,0.0205334,0.584349,4399.63,-3875.4,84.7417,767.777,0.0422479,0.713885,0.00352235
3413,13,0.0205674,0.607038,4399.64,-3875.49,84.8505,764.383,0.042149,0.765224,0.00441182
3414,13,0.0203225,0.581667,4399.64,-3875.43,83.9543,768.792,0.0422801,0.714807,0.00384774
3415,13,0.0206257,0.582165,4399.63,-3875.47,85.1229,767.382,0.0421966,0.7121,0.00388833
3416,13,0.0202242,0.58083,4399.65,-3875.56,83.2384,770.69,0.0429386,0.701452,0.00342123
3417,13,0.0207651,0.575749,4399.63,-3875.44,85.5235,767.763,0.0419487,0.697617,0.00380425
3418,13,0.0201429,0.583787,4399.65,-3875.47,83.168,770.547,0.0431252,0.711083,0.00371326
3419,13,0.020275,0.573634,4399.64,-3875.6,83.8769,770.551,0.0431652,0.695083,0.00352509
3420,13,0.0202851,0.5991,4399.64,-3875.49,83.7028,767.038,0.0428022,0.750272,0.0043439
3421,13,0.0203106,0.607465,4399.64,-3875.6,83.8876,766.087,0.0420908,0.751816,0.00449461
3422,13,0.0202693,0.593343,4399.64,-3875.42,83.4792,767.407,0.042648,0.746557,0.0045906
3423,13,0.0206696,0.607279,4399.63,-3875.45,85.207,764.397,0.0419697,0.753795,0.00449731
3424,13,0.0201133,0.57676,4399.65,-3875.46,83.6646,770.199,0.0423784,0.693616,0.00369376
3425,13,0.0205133,0.567399,4399.63,-3875.41,84.6008,770.251,0.0426533,0.672207,0.00307329
3426,13,0.0207219,0.605638,4399.62,-3875.43,85.596,764.362,0.0421017,0.747186,0.00444146
3427,13,0.0201861,0.600661,4399.64,-3875.51,83.4219,767.569,0.0427593,0.748962,0.00422994
3428,13,0.020889,0.580219,4399.62,-3875.53,85.8253,766.874,0.0422443,0.709897,0.00418074
3429,13,0.0203394,0.596472,4399.64,-3875.41,84.0469,766.964,0.0423916,0.741983,0.00446382
3430,13,0.0205489,0.580445,4399.63,-3875.5,85.0316,767.398,0.0423536,0.716096,0.0040795
3431,13,0.0203496,0.587075,4399.64,-3875.6,83.7172,768.907,0.0428974,0.721645,0.00397727
3432,13,0.0204643,0.60249,4399.64,-3875.52,83.8618,765.902,0.0422412,0.759044,0.00468133
3433,13,0.020562,0.58171,4399.63,-3875.56,84.3912,768.564,0.0417957,0.706886,0.00266688
3434,13,0.0204357,0.609312,4399.64,-3875.45,84.2107,764.667,0.0419224,0.766726,0.00430532
3435,13,0.0202768,0.575515,4399.64,-3875.57,83.9379,770.099,0.0427277,0.695585,0.00339803
3436,13,0.0206863,0.590828,4399.63,-3875.47,85.1387,766.608,0.0422192,0.726604,0.00400187
3437,13,0.0207189,0.594396,4399.63,-3875.42,85.4099,765.91,0.0416662,0.723948,0.0040602
3438,13,0.0205609,0.584599,4399.63,-3875.6,84.9222,767.822,0.0423884,0.713657,0.00350302
3439,13,0.0206332,0.581796,4399.63,-3875.46,84.9746,768.643,0.0427145,0.702312,0.00386706
3440,13,0.0203761,0.582153,4399.64,-3875.51,84.0922,769.503,0.0426068,0.704074,0.003657
3441,13,0.0207059,0.576413,4399.63,-3875.46,85.2343,768.739,0.0426587,0.696113,0.00353562
3442,13,0.0202202,0.603026,4399.65,-3875.59,83.4519,767.782,0.0430139,0.747257,0.0039101
3443,13,0.0202098,0.588241,4399.65,-3875.5,83.7399,768.742,0.0426319,0.722225,0.00325301
3444,13,0.0204959,0.582907,4399.64,-3875.62,84.5889,768.647,0.0425046,0.707971,0.00341148
3445,13,0.0204804,0.591431,4399.64,-3875.43,84.2541,766.481,0.0423192,0.743904,0.0044975
3446,13,0.0207644,0.587186,4399.63,-3875.61,85.5695,766.032,0.0420626,0.723544,0.00351325
3447,13,0.0207383,0.583803,4399.63,-3875.58,85.116,767.338,0.0421522,0.712524,0.00372428
3448,13,0.0207117,0.603953,4399.63,-3875.5,85.3744,764.346,0.0419152,0.750772,0.00448724
3449,13,0.0205676,0.574054,4399.64,-3875.44,84.5954,769.09,0.0423823,0.698134,0.00359172
3450,13,0.0206198,0.577752,4399.63,-3875.48,85.3233,767.093,0.0424038,0.715755,0.00351795
3451,13,0.0205116,0.575289,4399.64,-3875.4,84.8943,768.347,0.0417687,0.695057,0.00363875
3452,13,0.0207478,0.577216,4399.63,-3875.46,85.1698,768.869,0.0425553,0.689391,0.00348708
3453,13,0.0202231,0.582927,4399.65,-3875.61,83.1047,770.777,0.0432222,0.710209,0.00358655
3454,13,0.0205327,0.609799,4399.63,-3875.4,84.5067,764.926,0.0421648,0.76205,0.00434901
3455,13,0.0205427,0.585365,4399.63,-3875.61,84.9863,768.268,0.0425824,0.704822,0.00365146
3456,13,0.0204361,0.566414,4399.64,-3875.56,83.8537,771.071,0.043124,0.679084,0.00342662
3457,13,0.0203559,0.577279,4399.64,-3875.6,83.7716,769.961,0.0424194,0.698856,0.00402638
3458,13,0.0205739,0.593575,4399.64,-3875.38,84.8068,766.639,0.042102,0.728647,0.00359207
3459,13,0.0201471,0.589436,4399.65,-3875.43,83.3991,768.955,0.0425,0.723842,0.00402453
3460,13,0.0202603,0.579816,4399.64,-3875.5,83.6708,770.693,0.0430813,0.696249,0.00381212
3461,13,0.02051,0.579501,4399.64,-3875.51,85.2611,768.239,0.0423803,0.700128,0.00361718
3462,13,0.0207545,0.59097,4399.63,-3875.38,85.644,765.648,0.0419158,0.724459,0.00315282
3463,13,0.0205813,0.60358,4399.63,-3875.62,83.8298,766.231,0.042403,0.755852,0.00473244
3464,13,0.0207389,0.584635,4399.63,-3875.4,85.2837,766.678,0.0420556,0.719882,0.00379707
3465,13,0.0203773,0.590617,4399.64,-3875.39,84.2213,767.855,0.0422265,0.72147,0.0036833
3466,13,0.0203613,0.587053,4399.64,-3875.52,83.6857,769.506,0.0428385,0.712413,0.0041489
3467,13,0.0204306,0.581442,4399.64,-3875.59,84.8525,769.265,0.0422463,0.687306,0.00267522
3468,13,0.0200851,0.594543,4399.65,-3875.43,83.2471,768.244,0.0431736,0.745031,0.00439807
3469,13,0.0204758,0.6014,4399.64,-3875.38,84.3116,765.519,0.0423969,0.75548,0.00433366
3470,13,0.0206204,0.589172,4399.63,-3875.53,85.3202,766.93,0.0420973,0.717049,0.00418641
3471,13,0.0206767,0.6061,4399.63,-3875.39,84.9304,765.085,0.0420983,0.748939,0.00447551
3472,13,0.0205443,0.566533,4399.64,-3875.38,84.7625,769.658,0.0424845,0.678436,0.00314378
3473,13,0.0205157,0.596615,4399.63,-3875.5,84.2184,766.315,0.0419373,0.740124,0.0038743
3474,13,0.0205176,0.608371,4399.64,-3875.57,84.4988,765.075,0.0421736,0.75606,0.00468382
3475,13,0.0206262,0.591908,4399.63,-3875.52,84.9922,767.058,0.0423363,0.723392,0.003809
3476,13,0.0204766,0.581241,4399.64,-3875.4,84.3881,768.787,0.0425822,0.708315,0.00384653
3477,13,0.0204438,0.559732,4399.64,-3875.51,84.0369,770.523,0.0424396,0.675624,0.00314573
3478,13,0.0207515,0.581683,4399.63,-3875.45,85.6601,766.88,0.0417548,0.707721,0.00360101
3479,13,0.0206082,0.612254,4399.63,-3875.38,84.7831,764.019,0.0420123,0.768215,0.00429548
3480,13,0.0201841,0.606421,4399.64,-3875.41,84.0056,765.899,0.0421879,0.7552,0.0046065
3481,13,0.0200925,0.578203,4399.65,-3875.49,83.1536,768.183,0.0425981,0.741141,0.00393478
3482,13,0.0205507,0.598279,4399.64,-3875.39,84.675,765.427,0.0422598,0.747725,0.0044514
3483,13,0.0203268,0.574935,4399.64,-3875.46,84.0709,769.919,0.0425315,0.690188,0.00341796
3484,13,0.0201386,0.572334,4399.64,-3875.39,83.2529,768.582,0.0424056,0.7386,0.00410736
3485,13,0.0205136,0.588874,4399.63,-3875.49,84.5787,767.939,0.0427638,0.721816,0.00415527
3486,13,0.0203773,0.560847,4399.64,-3875.59,84.3155,770.357,0.0426088,0.675018,0.00294909
3487,13,0.0202417,0.592714,4399.64,-3875.47,83.8319,767.925,0.0423733,0.729488,0.00378893
3488,13,0.0201312,0.577415,4399.65,-3875.41,83.2618,770.384,0.0428258,0.707648,0.00353732
3489,13,0.020707,0.575625,4399.63,-3875.44,85.2075,768.534,0.042365,0.696003,0.0037752
3490,13,0.0205493,0.602416,4399.63,-3875.47,85.0805,765.747,0.0427506,0.744921,0.00446393
3491,13,0.0206627,0.604932,4399.63,-3875.51,84.8239,764.498,0.0419788,0.759981,0.00442316
3492,13,0.0205722,0.584447,4399.63,-3875.45,85.0622,766.402,0.0420017,0.725838,0.00405751
3493,13,0.0203738,0.595099,4399.64,-3875.44,84.3008,767.419,0.0421713,0.726241,0.00390241
3494,13,0.0206103,0.600523,4399.64,-3875.4,84.9948,766.022,0.0422557,0.736157,0.00372147
3495,13,0.0203789,0.602834,4399.64,-3875.48,84.114,765.974,0.0424598,0.753906,0.00448115
3496,13,0.0205446,0.565864,4399.64,-3875.47,84.844,769.658,0.0423893,0.672543,0.00292522
3497,13,0.0201294,0.599103,4399.65,-3875.6,83.6553,766.377,0.0424766,0.758489,0.00463207
3498,13,0.0201289,0.596735,4399.65,-3875.39,83.2987,768.173,0.0427054,0.740341,0.00428767
3499,13,0.0202409,0.597876,4399.65,-3875.62,83.6046,767.95,0.0424318,0.733116,0.00382921
3500,13,0.0201624,0.586203,4399.65,-3875.56,83.4598,768.956,0.042032,0.718599,0.00456018
