,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
8758,0.018447,1.35723,6599.34,-3875.5,73.4863,714.022,0.0411331,1.35476,7.9555e-05,0.00836766
8759,0.0180366,1.32756,6599.37,-3875.5,71.7439,715.467,0.0412463,1.30867,-0.000253532,-0.0377232
8760,0.0185737,1.34503,6599.3,-3875.5,73.7877,713.419,0.0406281,1.33729,1.35701e-05,-0.00911008
8761,0.018444,1.32706,6599.34,-3875.5,73.0659,714.115,0.0409183,1.31129,-0.000220638,-0.0351033
8762,0.0177128,1.34796,6599.39,-3875.5,70.8587,716.829,0.0419119,1.35107,0.000116751,0.00467586
8763,0.0182855,1.35251,6599.35,-3875.5,72.2575,715.184,0.041497,1.35863,-0.000105703,0.0122332
8764,0.0182028,1.36259,6599.35,-3875.5,72.4433,714.903,0.0412984,1.38228,0.000297334,0.0358858
8765,0.0180588,1.32515,6599.37,-3875.5,71.9158,715.385,0.0412959,1.30243,-0.000629701,-0.04397
8766,0.0183004,1.33254,6599.34,-3875.5,72.7949,714.583,0.0413009,1.32483,-0.000266273,-0.0215626
8767,0.0183809,1.33025,6599.34,-3875.5,73.1044,714.125,0.0409301,1.31777,-0.000395653,-0.0286247
8768,0.0183057,1.33903,6599.35,-3875.5,72.708,714.386,0.0409624,1.3307,-0.000167091,-0.0156932
8769,0.0183208,1.34756,6599.34,-3875.5,72.9039,714.265,0.0409935,1.35818,0.000198677,0.0117861
8770,0.0182896,1.35964,6599.35,-3875.5,72.8892,714.159,0.0407451,1.36734,0.000183526,0.0209388
8771,0.0185669,1.35363,6599.33,-3875.5,73.7225,713.63,0.0408936,1.36446,0.000442466,0.018063
8772,0.0183057,1.32055,6599.35,-3875.5,72.7261,714.498,0.0410524,1.29685,-0.000576399,-0.049547
8773,0.0179,1.34184,6599.37,-3875.5,71.1943,716.244,0.0416359,1.34424,0.000297028,-0.00215348
8774,0.0178666,1.35353,6599.38,-3875.5,71.1325,716.256,0.041584,1.36128,0.000237045,0.01488
8775,0.01841,1.36221,6599.34,-3875.5,73.3101,714.06,0.0411543,1.38165,0.00050786,0.0352573
8776,0.0181531,1.34318,6599.35,-3875.5,72.0742,715.193,0.0414062,1.33599,0.000103632,-0.0104052
8777,0.0179535,1.3413,6599.37,-3875.5,71.518,715.709,0.0414899,1.33964,-0.000142489,-0.00676017
8778,0.0178195,1.36866,6599.38,-3875.5,71.2203,716.429,0.0418309,1.38015,0.000531787,0.0337544
8779,0.0183986,1.32917,6599.34,-3875.5,72.9332,714.303,0.0410677,1.32166,-0.000357837,-0.024732
8780,0.0179582,1.37019,6599.38,-3875.5,71.611,715.593,0.0413615,1.38808,0.0004773,0.0416808
8781,0.0181,1.34967,6599.36,-3875.5,72.2148,714.976,0.041227,1.36096,0.000230827,0.0145668
8782,0.0181888,1.33781,6599.35,-3875.5,72.2784,714.872,0.0411677,1.32817,-0.000345537,-0.0182296
8783,0.0179267,1.32992,6599.37,-3875.5,71.5118,715.56,0.0413168,1.31452,-0.00080893,-0.0318812
8784,0.0180897,1.34833,6599.36,-3875.5,71.9266,715.414,0.0414416,1.34788,0.000279746,0.00148237
8785,0.0182671,1.36996,6599.35,-3875.5,72.4864,714.501,0.0409436,1.38935,0.000558596,0.0429563
8786,0.0181439,1.31581,6599.36,-3875.5,72.3549,715.273,0.041587,1.29741,-0.000460672,-0.0489845
8787,0.0179504,1.32602,6599.37,-3875.5,71.4017,715.964,0.041502,1.30923,-0.00056268,-0.0371681
8788,0.018029,1.31699,6599.36,-3875.5,72.0443,715.357,0.0413791,1.29394,-0.000619633,-0.0524528
8789,0.0179921,1.34497,6599.37,-3875.5,71.485,715.933,0.041635,1.34557,-5.05618e-05,-0.000825746
8790,0.0182154,1.36414,6599.35,-3875.5,72.815,714.302,0.0408823,1.38498,0.000589732,0.0385791
8791,0.0180987,1.32704,6599.36,-3875.5,71.8973,715.34,0.041283,1.3204,-0.000219086,-0.0259967
8792,0.018022,1.32273,6599.36,-3875.5,71.768,715.557,0.0413648,1.30906,-0.000352453,-0.0373388
8793,0.0179303,1.3638,6599.37,-3875.5,71.5034,715.689,0.0413822,1.37049,0.000350205,0.0240898
8794,0.0182421,1.36899,6599.35,-3875.5,72.8233,714.428,0.0410849,1.39393,0.000619311,0.0475323
8795,0.0180844,1.36338,6599.36,-3875.5,72.0794,715.291,0.0414986,1.38025,0.000323872,0.0338511
