,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
4653,0.0133416,-2.3812,6599.65,-3875.5,53.0961,758.697,0.0492861,3.83697,-0.00214849,-0.202225
4654,0.0133298,-2.37451,6599.66,-3875.5,53.2041,757.462,0.0490373,3.84914,-0.00196189,-0.190046
4655,0.0133394,-2.38008,6599.65,-3875.5,52.7336,759.125,0.0495985,3.84785,-0.00181143,-0.19134
4656,0.0135716,-2.35408,6599.64,-3875.5,54.1227,754.08,0.0489315,3.87473,-0.00147451,-0.164458
4657,0.0137265,-2.40037,6599.63,-3875.5,54.4081,757.655,0.0488747,3.79431,-0.00281282,-0.244882
4658,0.0132122,-2.36501,6599.66,-3875.5,52.6382,758.325,0.0495048,3.86493,-0.00166945,-0.17426
4659,0.0137791,-2.40066,6599.63,-3875.5,54.8631,756.966,0.0489985,3.78562,-0.00315581,-0.253569
4660,0.0132553,-2.38769,6599.66,-3875.5,52.8595,760.186,0.0498752,3.83019,-0.00210551,-0.208996
4661,0.0135617,-2.38193,6599.64,-3875.5,53.9082,757.169,0.0490492,3.82793,-0.00221996,-0.211256
4662,0.0134093,-2.41371,6599.65,-3875.5,53.5573,760.146,0.0492614,3.79246,-0.00262324,-0.246727
4663,0.0134863,-2.40527,6599.64,-3875.5,53.9431,758.317,0.0490624,3.80536,-0.00267639,-0.233832
4664,0.0138325,-2.3447,6599.63,-3875.5,54.8863,751.837,0.0483108,3.87181,-0.00164723,-0.167377
4665,0.0135907,-2.38303,6599.64,-3875.5,54.2497,756.81,0.0492753,3.82219,-0.00222937,-0.216996
4666,0.013469,-2.36905,6599.64,-3875.5,54.0019,755.087,0.0487052,3.85281,-0.00201632,-0.186385
4667,0.0136005,-2.41135,6599.64,-3875.5,54.3175,758.662,0.0489152,3.77761,-0.00309726,-0.261583
4668,0.0134537,-2.41894,6599.65,-3875.5,53.7699,760.307,0.0491612,3.77796,-0.0029371,-0.261231
4669,0.0136953,-2.38853,6599.63,-3875.5,54.1733,755.989,0.0490707,3.8353,-0.00228083,-0.203889
4670,0.013559,-2.36634,6599.64,-3875.5,53.8505,755.745,0.0491019,3.85272,-0.00199099,-0.186474
4671,0.0137305,-2.39933,6599.63,-3875.5,54.6669,756.692,0.0487477,3.79973,-0.00271022,-0.23946
4672,0.0139148,-2.38898,6599.62,-3875.5,55.4845,753.933,0.0483472,3.80625,-0.0025137,-0.232942
4673,0.0133206,-2.40846,6599.66,-3875.5,53.004,762.435,0.0497652,3.78373,-0.0027047,-0.255465
4674,0.0137835,-2.35568,6599.63,-3875.5,55.0185,752.08,0.0484976,3.86205,-0.00175642,-0.177138
4675,0.0136301,-2.39051,6599.64,-3875.5,54.0516,757.773,0.0490664,3.81199,-0.00250985,-0.227204
4676,0.0139442,-2.36562,6599.62,-3875.5,55.3587,752.105,0.048245,3.84251,-0.0021467,-0.196679
4677,0.0137949,-2.37489,6599.63,-3875.5,54.7545,753.814,0.0486514,3.84184,-0.0022854,-0.197353
4678,0.01386,-2.39577,6599.63,-3875.5,55.073,756.076,0.0487915,3.79143,-0.00284964,-0.247758
4679,0.0133468,-2.35955,6599.65,-3875.5,53.1437,757.255,0.0492683,3.8592,-0.00166953,-0.179989
4680,0.0137917,-2.37935,6599.63,-3875.5,54.8812,754.308,0.0485081,3.82858,-0.00243915,-0.21061
4681,0.0133384,-2.38817,6599.65,-3875.5,52.9954,758.717,0.0489791,3.83671,-0.00265243,-0.202479
4682,0.0138569,-2.39784,6599.63,-3875.5,55.5756,754.127,0.0481812,3.79565,-0.00272938,-0.243541
4683,0.0139258,-2.39256,6599.62,-3875.5,55.3263,754.338,0.0484992,3.80874,-0.00248462,-0.230455
4684,0.0137709,-2.35445,6599.63,-3875.5,54.6739,752.874,0.0486232,3.86503,-0.00186764,-0.174165
4685,0.0139042,-2.39326,6599.62,-3875.5,55.4938,754.583,0.048413,3.79389,-0.00269596,-0.2453
4686,0.013656,-2.38984,6599.64,-3875.5,54.2327,756.338,0.048909,3.82477,-0.00241268,-0.214421
4687,0.0138195,-2.39949,6599.63,-3875.5,54.9637,755.985,0.0486267,3.79669,-0.00261928,-0.242499
4688,0.0132378,-2.37542,6599.66,-3875.5,52.6633,759.664,0.0494357,3.84098,-0.00214717,-0.198209
4689,0.0137284,-2.41521,6599.63,-3875.5,54.7426,757.571,0.0486136,3.77364,-0.00299618,-0.26555
4690,0.0132925,-2.35704,6599.65,-3875.5,52.8162,757.331,0.0489968,3.87042,-0.00206654,-0.168771
4691,0.0136195,-2.41952,6599.64,-3875.5,53.8599,760.463,0.0494013,3.7725,-0.00269638,-0.26669
4692,0.0133132,-2.37216,6599.66,-3875.5,52.8709,759.288,0.0495253,3.83856,-0.00215886,-0.200631
4693,0.0138844,-2.38582,6599.62,-3875.5,55.293,754.607,0.048137,3.8016,-0.00258707,-0.237592
4694,0.0135001,-2.34928,6599.64,-3875.5,53.5401,755.337,0.0488978,3.87599,-0.00161339,-0.163201
4695,0.0137312,-2.3799,6599.64,-3875.5,54.9368,754.125,0.0486557,3.82999,-0.00238691,-0.209197
4696,0.0134067,-2.35788,6599.65,-3875.5,53.3647,756.125,0.0492397,3.87245,-0.00187754,-0.166736
4697,0.0136093,-2.35138,6599.64,-3875.5,53.9728,754.028,0.0490668,3.88787,-0.00163607,-0.151318
4698,0.0136633,-2.40735,6599.64,-3875.5,54.1082,759.007,0.0491606,3.78564,-0.00296927,-0.253555
4699,0.013835,-2.37711,6599.63,-3875.5,55.2622,753.187,0.04828,3.8316,-0.0023126,-0.207587
4700,0.0139681,-2.37334,6599.62,-3875.5,54.8535,753.256,0.0483401,3.84337,-0.00226104,-0.195821
4701,0.0133524,-2.41127,6599.65,-3875.5,53.4038,761.37,0.0495473,3.78088,-0.00306239,-0.258308
4702,0.0132006,-2.39011,6599.66,-3875.5,52.5163,760.974,0.0496058,3.82741,-0.00228073,-0.211776
4703,0.0137677,-2.35927,6599.63,-3875.5,54.9203,752.692,0.0484735,3.85408,-0.00173318,-0.185112
